UniqueTitle,Description,CountSubTitles,Min-MinRate,Max-MaxRate,SalaryMinMaxValid,MultipleSubtitles,PayType,PayPeriod,UnionCode,UnionName,BargUnit,BargDesc,TitleStatus
E2764,SCHOOL SOCIAL WORKER,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E2770,EDUCATION ADMINISTRATOR-LWOP,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,400,CSA,CSA,Council of School Supvs&Admins,ActiveTitle
E2774,"GUIDANCE COUNSELOR, ASSD ELEM",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E2775,GUIDANCE COUSELOR ASSD JHS,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E2776,GUIDANCE COUNSELOR ASSD SR HS,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E2778,TEACHER SPECIAL ED ASSIGNED,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E2781,PRINCIPAL ASSIGNED,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E2782,ASSISTANT PRINCIPAL ASG-ADMIN,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E2783,"SCHOOL SECRETARY, ASSIGNED",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E2784,TEACHER ASSIGNED,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E2794,ATTENDANCE OFFICER,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3111,PRINCIPAL ELEMENTARY SCHOOL,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3114,ASSISTANT PRINCIPAL (ADMIN),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3121,SCHOOL SECRETARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3139,TEACHER PRE-KINDERGARTEN,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3141,TEACHER KINDERGARTEN,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3142,"TEACHER, REGULAR GRADES",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3146,TEACHER BILINGUAL,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3148,TEACHER LIBRARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3161,TEACHER CLASSES FOR C.R.M.D.,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3163,TEACHER CLASSES FOR BLIND,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3165,"TEACH, HEALTH CONSEV CLASS",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3166,TEACHER CLASSES FOR THE DEAF,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3169,"TEACHER, CL EMOTIONALLY DISTR",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3190,BOARD OF EDUCATION,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3211,PRINCIPAL IS/JHS,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3242,"TEACHER, REGULAR GRADES",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3244,TEACHER INDUSTRIAL ARTS,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3245,TEACHER HOME ECONOMICS,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3246,BOARD OF EDUCATION,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3248,TEACHER LIBRARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3265,TEACHER HEALTH CONSERV CLASS,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3269,"TEACHER, CL EMOTIONALLY DISTRB",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3290,GUIDANCE COUNSELOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3316,ASSISTANT PRINCIPAL (ADMIN),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3317,ASSISTANT PRINCIPAL (SUPER),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3321,SCHOOL SECRETARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3325,LABORATORY TECNICIAN,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3342,TEACHER REGULAR GRADES,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3361,"TEACHER, CLASSES FOR C.R.M.D.",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3369,TEACHER CL EMOTIONALLY DISTRB,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3375,TEACHER-RESOURCES ROOM-ACADEMI,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3376,BOARD OF EDUCATION,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3442,TEACHER REGULAR GRADES,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3490,GUIDANCE COUNSELOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3505,TEACHER DEAF JHS GRADES,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3506,TEACHER DEAF INTINERANT,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3524,ASSISTANT PRINCIPAL SMED SCH,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3525,BOARD OF EDUCATION,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3526,"TEACHER, SMED SCH, ELEM GRADES",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3527,"TEACHER, SMED SCH, JHS GRADES",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3567,BOARD OF EDUCATION,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3568,BOARD OF EDUCATION,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3598,"TEACHER, SPEECH IMPROVEMENT",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3599,"TEACHER, HOMEBOUND",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3604,EXECUTIVE ASSISTANT,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3616,ASSISTANT PRINCIPAL ASG JHS,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3626,BOARD OF EDUCATION,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3642,BOARD OF EDUCATION,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3720,ASSISTANT DIRECTOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3722,SUPERVISOR (SUBJECT AREAS),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3763,SCHOOL PSYCHOLOGIST,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3764,SCHOOL SOCIAL WORKER,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3774,GUIDANCE COUSELOR ASSD ELEM,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E3778,TEACHER SPECIAL ED ASSIGNED,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4111,PRINCIPAL ELEMENTARY SCHOOL,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4114,ASSSISTANT PRINCIPAL (ADMINIST,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4121,SCHOOL SECRETARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4139,TEACHER PRE-KINDERGARTEN,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4141,TEACHER KINDERGARTEN,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4142,"TEACHER, REGULAR GRADES",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4146,BOARD OF EDUCATION,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4165,"TEACHER, HEALTH CONSER CLASS",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4169,TEACHER CL EMOTIONALLY DISTRD,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4190,GUIDANCE COUNSELOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4211,PRINCIPAL IS/JHS,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4214,ASSISTANT PRINCIPAL (ADMINIS),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4217,ASSISTANT PRINCIPAL (SUPER),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4221,SCHOOL SECRETARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4222,LABORATORY SPECIALIST,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4242,"TEACHER, REGULAR GRADES",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4244,"TEACHER, INDUSTRIAL ARTS",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4245,TEACHER HOME ECONOMICS,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4248,TEACHER LIBRARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4265,"TEACHER, HEALTH CONSERV CLASS",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4290,GUIDANCE COUNSELOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4311,PRINCIPAL DAY HIGH SCHOOL,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4312,PRINCIPAL INDEPEND ALTERN HS,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4316,ASSISTANT PRINCIPAL (ADMINIS),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4317,ASSISTANT PRINCIPAL (SUPV),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4321,SCHOOL SECRETARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4322,LABORATORY SPECIALIST,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4342,"TEACHER, REGULAR GRADES",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4348,TEACHER LIBRARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4361,TEACHER CLASSES FOR CRMD,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4365,TEACHER HEALTH CONSERV CLASS,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4390,GUIDANCE COUNSELOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4416,ASSISTANT PRINCIPAL (ADMINIS),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4417,ASSISTANT PRINCIPAL (SUPV),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4421,SCHOOL SECRETARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4442,"TEACHER, REGULAR GRADES",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4490,GUIDANCE COUNSELOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4526,TEACHER SMED SCH ELEM GRADES,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4527,TEACHER SMED SCH JHS GRADES,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4536,TEACHER SMED SCH VOCAT HS GR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4568,TEACHER CRMD,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4599,TEACHER HOMEBOUND,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4715,DIRECTOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4720,ASSISTANT DIRECTOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4722,SUPERVISOR (SUBJECT AREAS),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4724,ASSISTANT ADMINISTR DIRECTOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4763,SCHOOL PSYCHOLOGIST,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4774,GUIDANCE COUSELOR ASSD ELEM,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4778,TEACHER SPECIAL ED ASSIGNED,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E4794,ATTENDANCE OFFICER,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5111,"PRINCIPAL, ELEMENTARY SCHOOL",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5112,JUNIOR PRINCIPAL,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5114,ASSISTANT PRINCIPAL (ADMINIS),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5121,SCHOOL SECRETARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5139,"TEACHER, PRE-KINDERGARTEN",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5141,"TEACHER, KINDERGARTEN",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5142,"TEACHER, REGULAR GRADES",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5146,"TEACHER, BILINGUAL",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5148,"TEACHER, LIBRARY",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5150,"TEACHER, JUNIOR GUIDANCE",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5161,"TEACHER, CLASSES FOR C.R.M.D.",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5164,TEACHER CLASS FOR LTD VISION,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5165,"TEACHER, HEALTH CONSERV CLASS",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5166,"TEACHER, CLASSES FOR DEAF",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5169,"TEACHER, CL EMOTIONALLY DISTRB",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5190,GUIDANCE COUNSELOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5211,"PRINCIPAL, IS/JHS",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5214,ASSISTANT PRINCIPAL (ADMINIS),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5217,ASSISTANT PRINCIPAL (SUPERV),1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5221,SCHOOL SECRETARY,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5222,LABORATORY SECIALIST,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5242,SCHOOL HEALTH SERVICE AIDE,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5243,"TEACHER, EXTENDED LEAVE COVERG",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5244,"TEACHER, INDUSTRIAL ARTS",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5245,"TEACHER, HOME ECONOMICES",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5246,"TEACHER, BILINGUAL",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5248,"TEACHER, LIBRARY",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5261,"TEACHER, CLASSES FOR C.R.M.D.",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5265,"TEACHER, HEALTH CONSER CLASS",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5266,"TEACHER, CLASSES FOR DEAF",1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5269,TEACHER CL EMOTIONALLY DISTRB,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
E5290,GUIDANCE COUNSELOR,1,0,0,ZeroMinMax,SingleTitle,NoSalListed,Annual,998,PENDING ASSIGNMENT TO CBU,N/U,Non-Union,ActiveTitle
